person_id,frame_id,timestamp_sec,pos_x_px,pos_y_px,pos_x_meters,pos_y_meters,speed_mps,speed_kmh,acceleration_mps2,heading_deg,dist_to_zebra_meters,inside_crosswalk,behavioral_state
42,32460,1083.08,2145.6,1207.9,32.184,18.118,0.007,0.03,-0.0,282.4,12.86,0,Stationary
43,28800,960.96,2307.8,1412.7,34.617,21.191,0.163,0.59,0.0,276.1,12.17,0,Stationary
43,28860,962.96,2310.1,1391.1,34.652,20.866,0.163,0.59,0.0,276.1,12.11,0,Stationary
43,28920,964.96,2311.1,1381.8,34.667,20.727,0.07,0.25,-0.047,276.4,12.09,0,Stationary
45,29340,978.98,631.3,311.9,9.469,4.679,0.015,0.06,0.0,182.5,9.84,0,Stationary
45,29400,980.98,629.2,311.8,9.439,4.677,0.015,0.06,0.0,182.5,9.85,0,Stationary
45,29520,984.98,627.8,315.7,9.418,4.735,0.015,0.06,-0.0,109.9,9.81,0,Stationary
45,29580,986.99,628.3,315.3,9.425,4.729,0.005,0.02,-0.005,321.0,9.81,0,Stationary
45,29640,988.99,627.4,315.4,9.411,4.731,0.007,0.02,0.001,172.7,9.81,0,Stationary
45,29700,990.99,625.4,315.3,9.381,4.73,0.015,0.06,0.004,182.3,9.82,0,Stationary
45,29760,992.99,626.8,315.9,9.402,4.739,0.012,0.04,-0.002,24.0,9.81,0,Stationary
45,29820,994.99,627.6,314.9,9.413,4.723,0.01,0.03,-0.001,305.1,9.82,0,Stationary
45,29880,997.0,627.5,315.8,9.412,4.737,0.007,0.02,-0.001,96.0,9.81,0,Stationary
45,29940,999.0,627.8,317.3,9.418,4.76,0.012,0.04,0.003,76.5,9.78,0,Stationary
45,30000,1001.0,627.4,314.7,9.411,4.72,0.02,0.07,0.004,260.7,9.82,0,Stationary
45,30120,1005.0,629.3,321.7,9.44,4.826,0.027,0.1,0.002,74.9,9.71,0,Stationary
45,30240,1009.01,629.4,315.0,9.441,4.724,0.025,0.09,-0.0,270.9,9.81,0,Stationary
45,30300,1011.01,629.4,315.3,9.442,4.73,0.003,0.01,-0.011,85.4,9.8,0,Stationary
45,30360,1013.01,629.4,314.1,9.442,4.711,0.009,0.03,0.003,269.6,9.82,0,Stationary
45,30420,1015.01,627.5,312.1,9.413,4.682,0.02,0.07,0.006,225.7,9.86,0,Stationary
45,30480,1017.02,627.6,313.4,9.414,4.702,0.01,0.03,-0.005,88.5,9.84,0,Stationary
45,30540,1019.02,627.4,311.8,9.411,4.676,0.013,0.05,0.002,264.1,9.86,0,Stationary
45,30600,1021.02,627.9,309.8,9.418,4.647,0.015,0.05,0.001,283.2,9.89,0,Stationary
45,30720,1025.02,629.1,310.4,9.437,4.655,0.005,0.02,-0.002,24.6,9.88,0,Stationary
45,30780,1027.03,630.9,312.4,9.464,4.686,0.02,0.07,0.008,47.8,9.84,0,Stationary
45,30840,1029.03,630.4,311.0,9.456,4.665,0.011,0.04,-0.005,249.4,9.86,0,Stationary
45,30900,1031.03,630.2,311.0,9.453,4.664,0.002,0.01,-0.005,192.6,9.86,0,Stationary
45,31080,1037.04,629.1,311.1,9.436,4.667,0.003,0.01,0.0,172.5,9.87,0,Stationary
45,31200,1041.04,627.8,309.4,9.417,4.641,0.008,0.03,0.001,232.9,9.9,0,Stationary
45,31260,1043.04,626.6,311.8,9.398,4.677,0.02,0.07,0.006,117.0,9.87,0,Stationary
45,31320,1045.04,624.8,310.1,9.372,4.651,0.019,0.07,-0.001,223.9,9.9,0,Stationary
45,31380,1047.05,625.1,310.6,9.377,4.659,0.005,0.02,-0.007,55.8,9.89,0,Stationary
45,31440,1049.05,623.7,310.6,9.355,4.659,0.011,0.04,0.003,178.7,9.9,0,Stationary
45,31500,1051.05,622.2,315.0,9.334,4.725,0.035,0.12,0.012,108.3,9.84,0,Stationary
45,31560,1053.05,622.2,314.0,9.333,4.71,0.008,0.03,-0.013,267.9,9.86,0,Stationary
45,31620,1055.05,622.8,312.2,9.343,4.683,0.014,0.05,0.003,289.9,9.88,0,Stationary
45,31740,1059.06,623.2,316.1,9.348,4.741,0.015,0.05,0.0,84.4,9.82,0,Stationary
45,31860,1063.06,620.4,318.7,9.306,4.781,0.015,0.05,-0.0,137.6,9.8,0,Stationary
45,31920,1065.06,622.9,313.4,9.343,4.701,0.044,0.16,0.015,295.4,9.86,0,Stationary
45,32040,1069.07,621.9,311.9,9.328,4.679,0.007,0.02,-0.009,235.0,9.89,0,Stationary
45,32100,1071.07,621.6,312.3,9.324,4.684,0.003,0.01,-0.002,129.9,9.89,0,Stationary
45,32160,1073.07,623.3,312.0,9.349,4.68,0.013,0.05,0.005,352.2,9.88,0,Stationary
45,32220,1075.07,623.3,312.0,9.35,4.68,0.0,0.0,-0.006,316.3,9.88,0,Stationary
45,32280,1077.08,623.2,310.7,9.348,4.66,0.01,0.04,0.005,265.5,9.9,0,Stationary
45,32340,1079.08,623.8,309.4,9.358,4.641,0.01,0.04,0.0,297.3,9.92,0,Stationary
45,32400,1081.08,624.2,313.0,9.364,4.695,0.027,0.1,0.008,83.6,9.86,0,Stationary
45,32460,1083.08,625.2,315.5,9.378,4.733,0.02,0.07,-0.003,69.5,9.82,0,Stationary
45,32520,1085.08,624.2,319.3,9.363,4.789,0.029,0.1,0.004,105.0,9.77,0,Stationary
45,32580,1087.09,622.8,316.6,9.342,4.749,0.023,0.08,-0.003,242.2,9.82,0,Stationary
45,32640,1089.09,623.6,318.6,9.354,4.779,0.016,0.06,-0.003,67.9,9.79,0,Stationary
45,32700,1091.09,623.8,318.2,9.357,4.773,0.003,0.01,-0.007,300.8,9.79,0,Stationary
45,32760,1093.09,622.9,319.0,9.344,4.785,0.009,0.03,0.003,140.4,9.79,0,Stationary
45,33540,1119.12,620.8,315.9,9.312,4.739,0.002,0.01,-0.0,235.1,9.84,0,Stationary
45,33600,1121.12,624.0,311.5,9.36,4.672,0.041,0.15,0.02,306.1,9.89,0,Stationary
45,33660,1123.12,624.2,310.8,9.363,4.661,0.006,0.02,-0.018,284.4,9.89,0,Stationary
45,33720,1125.12,623.8,309.2,9.358,4.639,0.012,0.04,0.003,256.9,9.92,0,Stationary
45,33780,1127.13,625.0,309.1,9.375,4.636,0.009,0.03,-0.001,353.2,9.91,0,Stationary
45,33960,1133.13,627.3,310.1,9.409,4.651,0.006,0.02,-0.0,23.2,9.89,0,Stationary
45,34020,1135.13,628.1,310.8,9.422,4.662,0.009,0.03,0.001,40.8,9.87,0,Stationary
45,34080,1137.14,628.6,311.8,9.429,4.677,0.008,0.03,-0.0,66.4,9.86,0,Stationary
45,34140,1139.14,627.3,309.8,9.41,4.648,0.018,0.06,0.005,237.7,9.89,0,Stationary
45,34320,1145.14,626.8,311.7,9.402,4.675,0.005,0.02,-0.002,105.6,9.87,0,Stationary
45,34380,1147.15,627.7,312.8,9.415,4.692,0.011,0.04,0.003,52.9,9.85,0,Stationary
45,34440,1149.15,626.8,315.5,9.402,4.733,0.021,0.08,0.005,107.8,9.81,0,Stationary
45,34500,1151.15,626.8,311.5,9.401,4.672,0.03,0.11,0.004,269.3,9.87,0,Stationary
45,34560,1153.15,625.3,310.7,9.38,4.661,0.012,0.04,-0.009,208.1,9.89,0,Stationary
45,34620,1155.15,626.7,308.3,9.4,4.625,0.021,0.07,0.004,299.3,9.92,0,Stationary
45,34680,1157.16,626.0,314.1,9.39,4.711,0.043,0.15,0.011,96.7,9.84,0,Stationary
45,34740,1159.16,624.5,312.2,9.367,4.683,0.018,0.07,-0.012,230.6,9.87,0,Stationary
45,34800,1161.16,623.4,309.2,9.351,4.638,0.024,0.09,0.003,250.8,9.92,0,Stationary
45,34860,1163.16,623.1,312.8,9.346,4.692,0.027,0.1,0.002,95.7,9.87,0,Stationary
45,34980,1167.17,623.4,314.9,9.351,4.723,0.008,0.03,-0.005,80.6,9.84,0,Stationary
45,35040,1169.17,623.3,315.8,9.35,4.737,0.007,0.02,-0.001,93.8,9.83,0,Stationary
45,35100,1171.17,622.7,315.2,9.34,4.728,0.007,0.02,-0.0,221.0,9.84,0,Stationary
45,35160,1173.17,622.9,313.7,9.344,4.705,0.012,0.04,0.002,280.3,9.86,0,Stationary
45,35220,1175.17,624.0,314.6,9.361,4.72,0.011,0.04,-0.0,41.6,9.84,0,Stationary
45,35280,1177.18,624.7,313.9,9.37,4.709,0.007,0.03,-0.002,312.7,9.85,0,Stationary
45,35340,1179.18,624.4,319.4,9.365,4.792,0.041,0.15,0.017,93.4,9.77,0,Stationary
45,35400,1181.18,624.0,319.3,9.36,4.789,0.003,0.01,-0.019,205.5,9.78,0,Stationary
45,35640,1189.19,625.2,313.7,9.378,4.706,0.011,0.04,0.001,282.6,9.85,0,Stationary
45,35820,1195.19,621.6,310.6,9.324,4.659,0.012,0.04,0.0,220.9,9.91,0,Stationary
45,36000,1201.2,621.7,315.6,9.325,4.734,0.013,0.05,0.0,89.2,9.84,0,Stationary
45,36120,1205.2,624.3,313.3,9.365,4.7,0.013,0.05,0.0,319.4,9.86,0,Stationary
45,36180,1207.21,625.0,312.6,9.375,4.689,0.007,0.03,-0.003,314.1,9.86,0,Stationary
45,36240,1209.21,626.5,316.7,9.398,4.75,0.033,0.12,0.013,69.5,9.8,0,Stationary
45,36360,1213.21,627.8,317.9,9.417,4.769,0.007,0.02,-0.006,43.4,9.78,0,Stationary
45,36420,1215.21,627.9,318.5,9.419,4.778,0.005,0.02,-0.001,76.9,9.77,0,Stationary
45,36540,1219.22,629.1,316.8,9.436,4.752,0.008,0.03,0.001,303.8,9.78,0,Stationary
45,36600,1221.22,627.8,315.0,9.417,4.725,0.017,0.06,0.004,234.4,9.82,0,Stationary
45,36660,1223.22,627.8,318.4,9.416,4.775,0.025,0.09,0.004,90.6,9.77,0,Stationary
45,36720,1225.22,629.1,316.6,9.436,4.749,0.016,0.06,-0.004,307.4,9.79,0,Stationary
45,36780,1227.23,629.2,317.8,9.438,4.767,0.009,0.03,-0.004,82.8,9.77,0,Stationary
45,36840,1229.23,629.7,316.5,9.446,4.748,0.01,0.04,0.001,291.6,9.79,0,Stationary
45,36900,1231.23,629.8,317.8,9.448,4.767,0.01,0.04,-0.0,85.3,9.77,0,Stationary
45,36960,1233.23,630.2,318.6,9.453,4.778,0.006,0.02,-0.002,63.2,9.75,0,Stationary
45,37020,1235.23,630.1,317.8,9.452,4.767,0.006,0.02,-0.0,262.0,9.77,0,Stationary
45,37080,1237.24,629.9,318.1,9.449,4.772,0.003,0.01,-0.002,120.0,9.76,0,Stationary
45,37140,1239.24,629.8,318.1,9.447,4.771,0.001,0.0,-0.001,193.4,9.76,0,Stationary
45,37200,1241.24,629.5,316.9,9.442,4.754,0.009,0.03,0.004,253.2,9.78,0,Stationary
45,37260,1243.24,629.4,316.5,9.44,4.747,0.003,0.01,-0.003,256.7,9.79,0,Stationary
45,37320,1245.24,629.7,316.0,9.445,4.741,0.004,0.01,0.0,304.6,9.79,0,Stationary
45,37380,1247.25,630.0,315.4,9.451,4.73,0.006,0.02,0.001,298.6,9.8,0,Stationary
45,37560,1253.25,632.6,337.6,9.489,5.063,0.056,0.2,0.008,83.5,9.47,0,Stationary
45,37740,1259.26,632.5,313.3,9.487,4.7,0.061,0.22,0.001,269.7,9.82,0,Stationary
45,37800,1261.26,632.5,313.1,9.487,4.697,0.001,0.0,-0.03,261.3,9.82,0,Stationary
45,37860,1263.26,628.1,313.4,9.421,4.701,0.033,0.12,0.016,176.6,9.84,0,Stationary
45,37920,1265.26,629.0,312.2,9.436,4.684,0.011,0.04,-0.011,310.7,9.85,0,Stationary
45,37980,1267.27,633.7,324.2,9.505,4.863,0.096,0.34,0.042,68.8,9.66,0,Stationary
46,29400,980.98,2060.4,693.3,30.906,10.399,0.061,0.22,0.0,139.5,8.77,0,Stationary
46,29460,982.98,2054.2,698.6,30.813,10.479,0.061,0.22,0.0,139.5,8.89,0,Stationary
46,29580,986.99,2052.5,699.5,30.788,10.493,0.007,0.03,-0.013,150.7,8.92,0,Stationary
46,29640,988.99,2048.6,710.3,30.728,10.655,0.086,0.31,0.039,110.1,9.04,0,Stationary
47,29460,982.98,2623.0,1535.3,39.345,23.03,0.009,0.03,0.0,219.3,7.94,0,Stationary
47,29640,988.99,2620.1,1532.9,39.301,22.994,0.009,0.03,0.0,219.3,7.97,0,Stationary
47,29820,994.99,2619.1,1537.9,39.287,23.069,0.013,0.05,0.001,100.5,8.01,0,Stationary
47,29880,997.0,2619.7,1538.1,39.295,23.071,0.004,0.02,-0.004,17.0,8.0,0,Stationary
48,30360,1013.01,3037.0,1026.4,45.555,15.396,0.034,0.12,0.0,284.1,4.38,0,Stationary
48,30420,1015.01,3038.1,1022.0,45.572,15.331,0.034,0.12,0.0,284.1,4.44,0,Stationary
48,30720,1025.02,3039.4,1015.0,45.591,15.224,0.011,0.04,-0.002,280.5,4.53,0,Stationary
49,30780,1027.03,3001.4,2101.8,45.022,31.527,0.045,0.16,0.0,249.6,10.56,0,Stationary
49,30900,1031.03,2997.3,2090.7,44.96,31.36,0.045,0.16,0.0,249.6,10.42,0,Stationary
49,30960,1033.03,3000.3,2097.7,45.005,31.466,0.057,0.21,0.006,66.8,10.51,0,Stationary
49,31020,1035.03,3006.8,2102.9,45.103,31.544,0.062,0.22,0.003,38.5,10.55,0,Stationary
49,31080,1037.04,3006.2,2104.9,45.093,31.573,0.015,0.06,-0.023,107.1,10.58,0,Stationary
50,31020,1035.03,2249.8,1298.2,33.747,19.473,0.096,0.34,0.0,115.1,13.01,0,Stationary
50,31080,1037.04,2244.4,1309.8,33.665,19.647,0.096,0.34,0.0,115.1,13.09,0,Stationary
50,34320,1145.14,2134.0,1571.8,32.01,23.576,0.039,0.14,-0.001,112.8,15.13,0,Stationary
51,31380,1047.05,3030.3,1028.9,45.455,15.433,0.023,0.08,0.0,313.6,4.38,0,Stationary
51,31440,1049.05,3032.5,1026.6,45.487,15.399,0.023,0.08,0.0,313.6,4.4,0,Stationary
51,31500,1051.05,3028.6,1029.1,45.429,15.437,0.034,0.12,0.006,146.8,4.39,0,Stationary
51,31560,1053.05,3030.5,1028.6,45.458,15.428,0.015,0.05,-0.01,343.8,4.38,0,Stationary
51,31620,1055.05,3029.6,1028.5,45.444,15.428,0.007,0.03,-0.004,182.9,4.39,0,Stationary
52,31680,1057.06,1182.1,1849.8,17.732,27.747,0.011,0.04,0.0,285.8,9.23,0,Stationary
52,31740,1059.06,1182.5,1848.3,17.738,27.725,0.011,0.04,0.0,285.8,9.23,0,Stationary
52,31980,1067.07,1183.2,1847.7,17.748,27.715,0.002,0.01,-0.001,316.9,9.23,0,Stationary
55,33180,1107.11,3009.5,2091.9,45.143,31.378,0.003,0.01,0.0,302.5,10.38,0,Stationary
55,33840,1129.13,3012.2,2087.8,45.183,31.316,0.003,0.01,0.0,302.5,10.31,0,Stationary
55,33900,1131.13,3011.6,2090.6,45.173,31.36,0.022,0.08,0.009,102.0,10.36,0,Stationary
55,34440,1149.15,3009.1,2100.5,45.136,31.507,0.008,0.03,-0.001,104.1,10.51,0,Stationary
55,34800,1161.16,3009.3,2098.3,45.139,31.474,0.003,0.01,-0.0,275.1,10.47,0,Stationary
55,34860,1163.16,3008.4,2096.8,45.126,31.452,0.013,0.05,0.005,238.6,10.46,0,Stationary
55,34920,1165.16,3007.4,2098.9,45.111,31.484,0.018,0.06,0.002,114.6,10.49,0,Stationary
55,35160,1173.17,3012.4,2099.2,45.186,31.489,0.009,0.03,-0.001,3.7,10.47,0,Stationary
55,35220,1175.17,3013.0,2100.0,45.195,31.5,0.007,0.03,-0.001,50.9,10.48,0,Stationary
57,33720,1125.12,2623.7,1531.0,39.356,22.964,0.007,0.02,0.0,110.8,7.91,0,Stationary
57,34740,1159.16,2618.4,1545.0,39.276,23.176,0.007,0.02,0.0,110.8,8.06,0,Stationary
57,36300,1211.21,2628.0,1542.1,39.421,23.132,0.003,0.01,-0.0,343.3,7.91,0,Stationary
57,36540,1219.22,2628.5,1537.4,39.427,23.06,0.009,0.03,0.001,275.0,7.87,0,Stationary
57,36600,1221.22,2628.5,1526.4,39.428,22.896,0.082,0.3,0.037,270.5,7.81,0,Stationary
57,36960,1233.23,2630.4,1492.3,39.456,22.384,0.043,0.15,-0.003,273.1,7.62,0,Stationary
61,36360,1213.21,3067.1,2058.4,46.006,30.876,0.021,0.07,0.0,241.9,9.64,0,Stationary
61,36420,1215.21,3065.8,2056.0,45.986,30.84,0.021,0.07,0.0,241.9,9.61,0,Stationary
61,36480,1217.22,3064.7,2061.9,45.971,30.929,0.045,0.16,0.012,99.9,9.7,0,Stationary
61,36540,1219.22,3065.7,2060.1,45.985,30.901,0.015,0.06,-0.015,297.0,9.67,0,Stationary
64,38400,1281.28,1779.3,1763.3,26.689,26.449,0.0,0.0,0.0,153.3,16.78,0,Stationary
64,39300,1311.31,1778.7,1763.5,26.681,26.453,0.0,0.0,0.0,153.3,16.78,0,Stationary
64,39480,1317.32,1778.1,1764.6,26.672,26.468,0.003,0.01,0.0,119.6,16.78,0,Stationary
64,43860,1463.46,1776.6,1762.4,26.649,26.436,0.0,0.0,-0.0,234.1,16.74,0,Stationary
68,39780,1327.33,1214.1,469.8,18.212,7.047,0.011,0.04,0.0,53.7,8.2,0,Stationary
68,39840,1329.33,1215.0,470.9,18.225,7.064,0.011,0.04,0.0,53.7,8.19,0,Stationary
68,39900,1331.33,1210.8,468.2,18.162,7.023,0.038,0.14,0.013,213.4,8.2,0,Stationary
68,39960,1333.33,1212.2,468.3,18.184,7.024,0.011,0.04,-0.013,4.7,8.21,0,Stationary
68,40020,1335.33,1211.3,458.6,18.169,6.879,0.073,0.26,0.031,264.4,8.33,0,Stationary
69,40380,1347.35,3087.1,2146.1,46.307,32.192,0.044,0.16,0.0,92.6,10.84,0,Stationary
69,40440,1349.35,3086.8,2152.0,46.303,32.28,0.044,0.16,0.0,92.6,10.93,0,Stationary
69,40500,1351.35,3085.1,2146.2,46.276,32.193,0.045,0.16,0.001,252.9,10.85,0,Stationary
69,40560,1353.35,3084.1,2148.6,46.262,32.229,0.019,0.07,-0.013,111.3,10.89,0,Stationary
69,40620,1355.35,3079.1,2144.6,46.187,32.169,0.048,0.17,0.014,219.0,10.84,0,Stationary
69,40680,1357.36,3077.9,2151.5,46.169,32.272,0.052,0.19,0.002,100.0,10.95,0,Stationary
69,40860,1363.36,3083.5,2155.2,46.253,32.328,0.017,0.06,-0.006,33.6,10.98,0,Stationary
69,42120,1405.4,3074.1,2104.8,46.112,31.572,0.018,0.07,0.0,259.4,10.28,0,Stationary
70,40920,1365.36,1223.3,438.7,18.35,6.58,0.009,0.03,0.0,218.7,8.68,0,Stationary
70,41100,1371.37,1220.4,436.3,18.306,6.545,0.009,0.03,0.0,218.7,8.69,0,Stationary
70,41160,1373.37,1219.1,436.3,18.286,6.545,0.01,0.04,0.0,181.9,8.69,0,Stationary
70,41220,1375.37,1218.9,437.7,18.284,6.565,0.01,0.04,-0.0,95.2,8.67,0,Stationary
70,41280,1377.38,1217.6,437.4,18.264,6.561,0.01,0.04,0.0,191.4,8.66,0,Stationary
70,41340,1379.38,1217.4,441.3,18.26,6.62,0.03,0.11,0.01,93.2,8.61,0,Stationary
70,41400,1381.38,1220.9,433.9,18.314,6.508,0.062,0.22,0.016,295.7,8.73,0,Stationary
70,41460,1383.38,1212.4,429.0,18.186,6.435,0.074,0.27,0.006,209.7,8.75,0,Stationary
72,41160,1373.37,936.8,334.9,14.053,5.023,0.007,0.02,0.0,102.4,9.07,0,Stationary
72,41220,1375.37,936.6,335.7,14.05,5.036,0.007,0.02,0.0,102.4,9.06,0,Stationary
72,41520,1385.38,937.6,341.5,14.065,5.123,0.009,0.03,0.0,80.3,8.97,0,Stationary
72,41700,1391.39,936.5,344.0,14.048,5.159,0.007,0.02,-0.0,114.0,8.93,0,Stationary
72,42120,1405.4,937.5,341.8,14.063,5.127,0.003,0.01,-0.0,294.4,8.97,0,Stationary
72,42240,1409.41,938.9,343.7,14.083,5.156,0.009,0.03,0.002,55.0,8.94,0,Stationary
72,42360,1413.41,937.9,343.0,14.069,5.145,0.004,0.02,-0.001,218.4,8.95,0,Stationary
72,42660,1423.42,939.2,340.8,14.088,5.112,0.004,0.01,-0.0,300.1,8.99,0,Stationary
72,43860,1463.46,939.3,347.9,14.089,5.218,0.003,0.01,-0.0,89.2,8.88,0,Stationary
72,43980,1467.47,934.1,347.1,14.011,5.206,0.02,0.07,0.004,188.5,8.88,0,Stationary
72,44340,1479.48,936.2,340.5,14.044,5.107,0.009,0.03,-0.001,288.1,8.98,0,Stationary
72,44400,1481.48,939.4,338.6,14.092,5.078,0.028,0.1,0.01,329.1,9.02,0,Stationary
72,44760,1493.49,937.9,341.5,14.068,5.122,0.004,0.01,-0.002,118.2,8.97,0,Stationary
72,44940,1499.5,938.3,342.8,14.074,5.143,0.004,0.01,-0.0,74.7,8.95,0,Stationary
72,45300,1511.51,936.9,340.2,14.053,5.103,0.004,0.01,0.0,242.2,8.99,0,Stationary
72,45660,1523.52,936.8,340.4,14.052,5.106,0.0,0.0,-0.0,112.8,8.99,0,Stationary
72,45720,1525.52,935.8,342.4,14.038,5.136,0.017,0.06,0.008,115.0,8.95,0,Stationary
72,45840,1529.53,938.8,343.2,14.083,5.148,0.012,0.04,-0.001,14.2,8.95,0,Stationary
72,45900,1531.53,938.6,342.2,14.079,5.134,0.007,0.03,-0.002,255.9,8.96,0,Stationary
72,46020,1535.53,938.4,342.5,14.076,5.137,0.001,0.0,-0.001,131.9,8.96,0,Stationary
72,46800,1561.56,937.9,343.5,14.068,5.153,0.001,0.0,-0.0,116.8,8.94,0,Stationary
72,46860,1563.56,937.0,342.7,14.055,5.141,0.009,0.03,0.004,222.1,8.95,0,Stationary
72,46920,1565.56,937.8,343.8,14.067,5.157,0.01,0.04,0.001,53.5,8.94,0,Stationary
72,46980,1567.57,937.5,343.6,14.063,5.154,0.003,0.01,-0.004,221.3,8.94,0,Stationary
72,47160,1573.57,936.6,343.1,14.049,5.146,0.003,0.01,-0.0,208.8,8.95,0,Stationary
72,47400,1581.58,935.0,343.8,14.024,5.157,0.003,0.01,0.0,155.8,8.93,0,Stationary
72,47580,1587.59,935.1,343.4,14.027,5.151,0.001,0.0,-0.0,292.6,8.94,0,Stationary
72,47880,1597.6,935.0,343.5,14.025,5.153,0.0,0.0,-0.0,139.1,8.94,0,Stationary
72,47940,1599.6,934.3,342.1,14.014,5.131,0.012,0.04,0.006,242.7,8.96,0,Stationary
75,44160,1473.47,1190.7,1892.5,17.861,28.388,0.024,0.09,0.0,106.8,9.59,0,Stationary
75,44220,1475.47,1189.8,1895.7,17.846,28.435,0.024,0.09,0.0,106.8,9.59,0,Stationary
75,44280,1477.48,1190.6,1897.7,17.859,28.465,0.016,0.06,-0.004,68.1,9.62,0,Stationary
75,45300,1511.51,1188.5,1891.0,17.827,28.365,0.003,0.01,-0.0,252.7,9.55,0,Stationary
75,45600,1521.52,1190.0,1889.4,17.85,28.342,0.003,0.01,0.0,314.0,9.56,0,Stationary
75,45660,1523.52,1189.7,1875.4,17.845,28.131,0.105,0.38,0.051,268.8,9.48,0,Stationary
75,45720,1525.52,1188.8,1878.3,17.832,28.174,0.022,0.08,-0.041,107.8,9.48,0,Stationary
75,47040,1569.57,1190.3,1890.7,17.855,28.361,0.004,0.02,-0.0,82.9,9.57,0,Stationary
75,47100,1571.57,1190.6,1882.4,17.859,28.236,0.063,0.23,0.029,272.0,9.53,0,Stationary
75,47160,1573.57,1190.2,1894.8,17.853,28.422,0.093,0.34,0.015,92.0,9.59,0,Stationary
75,49200,1641.64,1190.8,1898.1,17.862,28.471,0.001,0.0,-0.001,80.0,9.62,0,Stationary
77,45660,1523.52,1189.1,1851.9,17.837,27.778,0.026,0.09,0.0,280.4,9.34,0,Stationary
77,45780,1527.53,1190.3,1845.1,17.855,27.677,0.026,0.09,0.0,280.4,9.32,0,Stationary
77,45840,1529.53,1190.8,1844.8,17.862,27.672,0.004,0.01,-0.011,327.3,9.33,0,Stationary
77,45900,1531.53,1190.6,1846.8,17.859,27.702,0.015,0.05,0.006,96.0,9.33,0,Stationary
77,45960,1533.53,1190.5,1845.2,17.857,27.678,0.012,0.04,-0.002,265.8,9.32,0,Stationary
77,46020,1535.53,1190.2,1845.1,17.854,27.677,0.002,0.01,-0.005,201.4,9.32,0,Stationary
77,46200,1541.54,1190.4,1843.8,17.856,27.657,0.003,0.01,0.0,277.6,9.31,0,Stationary
77,47160,1573.57,1189.1,1858.4,17.836,27.876,0.007,0.02,0.0,95.4,9.37,0,Stationary
77,47760,1593.59,1186.4,1877.3,17.796,28.16,0.014,0.05,0.0,98.0,9.44,0,Stationary
78,45840,1529.53,2618.4,1551.0,39.276,23.264,0.002,0.01,0.0,114.8,8.09,0,Stationary
78,46200,1541.54,2617.6,1552.7,39.264,23.291,0.002,0.01,0.0,114.8,8.11,0,Stationary
78,47760,1593.59,2615.5,1547.3,39.232,23.21,0.002,0.01,-0.0,248.5,8.11,0,Stationary
78,47880,1597.6,2615.1,1550.4,39.227,23.256,0.012,0.04,0.002,96.6,8.13,0,Stationary
78,47940,1599.6,2616.3,1544.7,39.244,23.17,0.044,0.16,0.016,281.6,8.08,0,Stationary
78,48000,1601.6,2617.5,1545.2,39.262,23.178,0.01,0.04,-0.017,24.7,8.07,0,Stationary
79,46320,1545.54,2382.4,564.7,35.736,8.47,0.012,0.04,0.0,110.7,3.57,0,Stationary
79,46380,1547.55,2381.8,566.2,35.727,8.493,0.012,0.04,0.0,110.7,3.59,0,Stationary
79,47280,1577.58,2376.7,587.5,35.65,8.813,0.011,0.04,-0.0,103.6,3.79,0,Stationary
81,48660,1623.62,1363.7,1657.8,20.456,24.867,0.032,0.12,0.0,78.5,10.8,0,Stationary
81,48720,1625.62,1364.6,1662.0,20.468,24.93,0.032,0.12,0.0,78.5,10.83,0,Stationary
81,48780,1627.63,1364.4,1663.4,20.466,24.951,0.01,0.04,-0.011,95.8,10.83,0,Stationary
81,48840,1629.63,1364.5,1662.4,20.468,24.937,0.007,0.03,-0.002,276.7,10.83,0,Stationary
81,49800,1661.66,1363.9,1664.2,20.459,24.963,0.001,0.0,-0.0,108.9,10.83,0,Stationary
82,48660,1623.62,2326.9,787.0,34.903,11.805,0.013,0.05,0.0,258.3,6.18,0,Stationary
82,48720,1625.62,2326.5,785.3,34.898,11.779,0.013,0.05,0.0,258.3,6.17,0,Stationary
82,48780,1627.63,2326.5,786.5,34.898,11.798,0.009,0.03,-0.002,91.0,6.18,0,Stationary
82,48960,1633.63,2329.7,802.1,34.945,12.032,0.04,0.14,0.005,78.6,6.32,0,Stationary
83,50160,1673.67,41.3,1112.8,0.62,16.691,0.045,0.16,0.0,70.4,3.33,0,Stationary
83,50220,1675.67,43.3,1118.4,0.65,16.776,0.045,0.16,0.0,70.4,3.27,0,Stationary
83,50280,1677.68,43.3,1118.4,0.65,16.775,0.001,0.0,-0.022,288.5,3.27,0,Stationary
83,50340,1679.68,42.1,1116.8,0.631,16.753,0.015,0.05,0.007,230.0,3.3,0,Stationary
83,50400,1681.68,41.2,1118.6,0.619,16.779,0.015,0.05,0.0,115.1,3.3,0,Stationary
